67111	11.187842	1.294280	1
18630	7.994034	0.305207	2
47421	4.134733	1.131486	1
41105	9.788894	0.364334	3
28202	5.673266	1.255110	1
26675	1.928698	0.017729	1
43078	7.931211	0.445992	3
50280	1.796709	0.464877	1
21114	4.265088	0.766182	2
45282	11.145249	0.894319	3
37117	0.000000	0.467128	1
17114	6.575717	0.613268	2
40824	8.811542	1.204282	3
76479	11.961776	0.641154	1
30701	9.262180	0.064172	3
9608	0.445505	0.780137	2
5429	0.000000	1.042498	2
855	5.534665	0.900713	2
65287	10.289237	0.934295	1
59207	3.886496	0.176511	1
7020	5.552322	1.230713	2
42970	11.608696	0.101608	3
8286	0.000000	0.338281	2
8693	0.000000	1.490634	2
44848	1.974975	1.486269	1
62483	7.710762	1.691115	1
29269	12.255159	0.379768	3
6688	4.792504	0.686199	2
70553	8.464144	1.099211	1
31400	12.066594	0.743303	3
44897	10.053272	0.049169	3
69784	11.307240	1.207570	1
53144	1.140381	1.188112	1
11718	4.360451	0.815827	2
79951	12.129533	1.458871	1
7942	9.780623	0.847479	2
70393	9.390283	1.483974	1
71273	12.935256	1.134936	1
54658	2.216978	1.455525	1
60901	7.879601	1.335264	1
2052	2.569433	0.685585	2
6808	0.000000	1.472797	2
34775	11.727616	0.448029	3
17165	10.916833	0.097792	3
4872	4.959052	0.602385	2
54325	6.574952	1.115098	1
11517	6.404933	1.216929	2
82446	18.358423	0.316515	1
50797	4.403625	0.792929	1
42604	13.614033	0.826633	3
61521	9.910988	0.762052	1
30690	11.875817	0.213506	3
65657	12.549303	1.296949	1
42033	10.487343	0.101656	3
53298	3.247838	0.133492	1
16949	3.062590	0.315093	2
29810	8.563668	0.619764	3
5119	0.000000	1.354523	2
40684	9.434117	1.267217	3
37958	10.480416	0.757448	3
5551	5.371811	1.584953	2
19307	6.487761	0.788880	2
30488	2.260971	0.782729	1
79197	12.368735	0.069425	1
14502	2.333632	0.238854	2
16917	4.978222	1.420607	2
